.pred,rented_bike_count,temperature_c,humidity_percent,wind_speed_m_s,hour,seasons,holiday
264.1433294051782,268,-3.2,26,3.1,14,Winter,No Holiday
546.8062715733231,168,-6.5,45,0.7,21,Winter,No Holiday
-224.29931476896024,38,-5,65,0.4,2,Winter,No Holiday
-36.05747356256115,96,-5,85,0.7,7,Winter,No Holiday
154.7382416873338,181,1.8,76,0.8,16,Winter,No Holiday
519.3320475400252,148,2.8,73,2.4,21,Winter,No Holiday
288.21741704481286,189,-2.2,25,3.2,13,Winter,No Holiday
447.5426539142703,211,-1.8,31,3.1,16,Winter,No Holiday
625.430960867231,256,-2.7,35,1.8,17,Winter,No Holiday
602.0767015140805,276,-4.5,51,2,19,Winter,No Holiday
417.9603777609341,190,-1.5,81,1.8,19,Winter,No Holiday
328.07660771906626,197,-2,83,1.2,21,Winter,No Holiday
-356.2978916532811,132,-2.2,88,1.4,2,Winter,No Holiday
270.6242598617093,285,3.2,42,1.8,13,Winter,No Holiday
415.86025677538976,301,4.1,51,1.8,16,Winter,No Holiday
913.623310588299,531,1.7,64,1.3,18,Winter,No Holiday
475.2359048091131,288,0.2,72,0.7,20,Winter,No Holiday
16.277295102976893,298,0.3,67,0.7,9,Winter,Holiday
-148.54715999915857,248,1.4,64,1,10,Winter,Holiday
-40.75464523589443,278,3.1,57,0.8,11,Winter,Holiday
82.72816272789737,326,5.9,55,0.6,14,Winter,Holiday
566.8411626400755,481,5.2,64,0.7,19,Winter,Holiday
42.08209771759868,337,5.7,75,1.7,1,Winter,No Holiday
-234.1013684011555,120,5.3,79,0.9,4,Winter,No Holiday
-35.30798846274184,282,5.7,81,1.1,11,Winter,No Holiday
552.2807114440876,279,5.6,77,0.9,21,Winter,No Holiday
-132.2323938293469,251,5.6,78,0.5,1,Winter,Holiday
-361.2231327606373,149,5.2,82,0.8,3,Winter,Holiday
-410.34794165406146,79,5.2,82,0.7,4,Winter,Holiday
-269.4452733702697,7,3.7,90,0.7,13,Winter,Holiday
611.6172524836343,128,1.9,82,4.3,18,Winter,Holiday
372.3828079289856,116,0.6,67,3.3,20,Winter,Holiday
66.04661067754404,128,0,63,3.2,23,Winter,Holiday
-284.21425514748404,100,-2.3,52,3.4,3,Winter,Holiday
-347.28780108773117,32,-3.7,51,2.6,5,Winter,Holiday
501.1186369392134,94,-4.9,44,3,8,Winter,Holiday
138.8177170420937,274,-0.4,31,2,14,Winter,Holiday
384.39922691586673,272,0.4,27,2,16,Winter,Holiday
949.2952114645323,237,-1.6,33,2,18,Winter,Holiday
598.5636567207825,184,-1.8,41,2.1,19,Winter,Holiday
454.5384974216462,185,-1.7,51,1.7,21,Winter,Holiday
590.2622208879224,220,-6.6,39,3.2,21,Winter,No Holiday
-72.43901612114546,93,-8.6,37,1.5,2,Winter,No Holiday
-177.05995029990282,55,-9.1,33,2.3,4,Winter,No Holiday
666.3462235403898,314,-4.2,26,2.2,17,Winter,No Holiday
278.35909843995165,216,-6.3,39,0.9,23,Winter,No Holiday
65.95547358759488,169,-6.6,39,1.4,1,Winter,No Holiday
-47.22519148785643,61,-5.7,28,1.2,5,Winter,No Holiday
230.4225063548406,286,-0.8,38,1,12,Winter,No Holiday
183.0373360586422,301,0.8,46,1.4,13,Winter,No Holiday
877.5243253948121,552,-0.6,62,1.6,18,Winter,No Holiday
547.1954981816092,332,-0.2,62,0.6,21,Winter,No Holiday
-64.09516045802509,128,0.8,68,0.6,6,Winter,No Holiday
230.07232714112274,419,5.7,54,3.5,14,Winter,No Holiday
83.32658961811221,236,0.3,80,0.8,23,Winter,No Holiday
-164.5850291171134,234,-0.5,83,0.7,1,Winter,No Holiday
-291.44080203645217,192,-0.9,84,0.6,2,Winter,No Holiday
-390.62416853581476,52,-1.2,81,0.8,5,Winter,No Holiday
102.78624351737595,274,3.2,64,0.8,12,Winter,No Holiday
-394.71951290360425,43,0.5,95,2.1,1,Winter,Holiday
-568.1629284298054,22,-0.8,85,2.8,5,Winter,Holiday
-139.12865646974404,142,0.8,62,2.8,11,Winter,Holiday
152.50250039096778,267,2.5,36,3.7,13,Winter,Holiday
342.5171513056956,300,3.1,25,3.9,15,Winter,Holiday
-23.475728551428688,230,-3.3,41,0.7,1,Winter,Holiday
-380.78099786680184,62,-4.2,53,1.1,4,Winter,Holiday
281.9341378017399,225,1.5,20,2.8,12,Winter,Holiday
270.9112679476468,248,2.4,22,2.3,13,Winter,Holiday
290.97696160891144,298,3.7,24,2.1,14,Winter,Holiday
325.3176870023209,344,3,27,2.9,15,Winter,Holiday
995.7121138775578,218,0.8,34,1.9,18,Winter,Holiday
583.4808256146819,206,-0.3,40,1.2,20,Winter,Holiday
532.711994311868,203,-0.9,44,1.2,21,Winter,Holiday
135.5694265316743,154,-1.6,51,0.7,23,Winter,Holiday
26.32256103058551,108,-2.1,56,0.8,1,Winter,No Holiday
-146.36637615328513,139,-3.2,67,0.4,6,Winter,No Holiday
140.15252197457613,344,-3.2,69,0.5,7,Winter,No Holiday
97.32266172842189,315,-3.1,66,0.2,9,Winter,No Holiday
1191.8516990233527,675,-0.8,24,2.3,18,Winter,No Holiday
645.0963466447309,273,-3.4,33,2.4,22,Winter,No Holiday
77.49419037699634,130,-5,42,1.2,1,Winter,No Holiday
195.56973189010006,342,-6.8,44,1.7,9,Winter,No Holiday
56.565161710539876,213,-5.6,38,2.9,10,Winter,No Holiday
239.39301588855102,279,-2.2,31,2.3,13,Winter,No Holiday
489.9748518092007,299,-0.4,30,2,16,Winter,No Holiday
614.3581407021238,294,-3.9,44,2.5,20,Winter,No Holiday
575.9911395603791,335,-4.3,47,2.8,21,Winter,No Holiday
437.6892075309246,291,-5.2,53,1.3,22,Winter,No Holiday
-81.68641135608465,120,-7.6,47,2.3,6,Winter,No Holiday
180.26341155526023,302,-8.1,51,0.5,7,Winter,No Holiday
433.88120723471127,309,-1.4,34,1.8,16,Winter,No Holiday
683.0882005433042,311,-2.8,39,1.7,20,Winter,No Holiday
106.98881414600775,202,-4.7,52,1.8,0,Winter,No Holiday
-261.67682543920364,75,-5.1,55,1.5,5,Winter,No Holiday
226.00912877401498,327,-5.3,53,1.1,7,Winter,No Holiday
486.4068240491889,329,1,34,2.9,16,Winter,No Holiday
116.48371493570544,184,-4.3,52,1.6,0,Winter,No Holiday
-239.35687441161008,103,-5.6,56,1,3,Winter,No Holiday
184.18186128187034,245,-1.6,35,2.1,11,Winter,No Holiday
354.8430375422421,370,1.8,29,2,14,Winter,No Holiday
620.8434829905749,214,-2.5,47,0.8,21,Winter,No Holiday
256.44372415181846,169,-3.2,50,0.8,23,Winter,No Holiday
163.31704382611912,192,-3.8,48,0.7,0,Winter,No Holiday
298.9858611382289,265,1.4,34,0.8,13,Winter,No Holiday
787.3890848068397,233,1.3,38,0.4,20,Winter,No Holiday
773.7282258295551,701,0.7,45,0.7,8,Winter,No Holiday
429.49570305532427,146,0.7,77,6.7,21,Winter,No Holiday
425.59257011489046,149,0.1,68,4.6,22,Winter,No Holiday
54.87003756467845,100,-1.2,67,4.6,0,Winter,No Holiday
-290.92303216406464,38,-4.3,59,4.4,4,Winter,No Holiday
174.7733888949187,245,-5.9,57,3.1,7,Winter,No Holiday
456.2138705287023,554,-6,64,3.2,8,Winter,No Holiday
134.7467394278891,265,-1.8,45,3.7,14,Winter,No Holiday
838.1720914305882,558,-3.8,58,1.7,18,Winter,No Holiday
-215.23258795268578,78,-5.6,75,1.7,1,Winter,No Holiday
19.911789926155585,158,-8,70,1.8,7,Winter,No Holiday
-100.02522398795668,150,-6.9,53,3.2,10,Winter,No Holiday
63.79513231028613,217,-5.6,44,4.5,12,Winter,No Holiday
119.3738693627631,177,-5.3,37,5.3,14,Winter,No Holiday
372.4478409615557,196,-5.4,30,3.9,16,Winter,No Holiday
349.1750598235045,165,-9.7,51,2.8,22,Winter,No Holiday
-433.96395575744134,33,-11.5,57,2.3,4,Winter,No Holiday
-0.424351513276755,227,-12,53,2.6,9,Winter,No Holiday
-64.91874344097154,146,-10.2,41,3.5,11,Winter,No Holiday
-243.53787851990114,83,-13.8,43,2.6,2,Winter,No Holiday
-396.0171730019405,30,-14.3,45,2,4,Winter,No Holiday
-392.95837392278526,35,-14.6,45,1.1,5,Winter,No Holiday
45.79781245525822,196,-14.9,40,1.2,9,Winter,No Holiday
-1.292540199635945,140,-11.2,31,2.4,11,Winter,No Holiday
120.19979856996308,177,-8.2,29,2,13,Winter,No Holiday
293.759418654875,144,-6.7,36,1.3,23,Winter,No Holiday
-46.4647399766013,145,-6.4,40,0.9,2,Winter,No Holiday
-141.29036562849882,77,-6.5,42,0.7,3,Winter,No Holiday
-253.94097179613107,40,-6.3,51,0.8,5,Winter,No Holiday
421.0403416916406,167,-3.3,76,0.8,19,Winter,No Holiday
-442.8562096847825,29,-4.2,79,1.2,5,Winter,No Holiday
107.80709596647385,226,1.2,58,0.8,12,Winter,No Holiday
320.8641330265219,353,4.6,50,0.9,15,Winter,No Holiday
769.81211112225,208,3.9,54,1.1,19,Winter,No Holiday
693.0638886237707,210,3.5,55,1,20,Winter,No Holiday
85.27876804624331,303,3.9,86,1.7,9,Winter,No Holiday
-9.83442293953204,254,4.7,75,2.3,11,Winter,No Holiday
484.20440818454574,349,7.4,38,1.7,15,Winter,No Holiday
613.002222403513,365,7.5,37,0.9,16,Winter,No Holiday
789.4317209608904,444,4.4,53,1.2,19,Winter,No Holiday
591.4811532428829,650,1.2,68,0.6,8,Winter,No Holiday
64.80453624204073,221,2.7,60,0.5,10,Winter,No Holiday
248.6823824607725,276,5.2,52,1.2,12,Winter,No Holiday
464.73740166550726,277,5.8,50,0.9,16,Winter,No Holiday
613.4297241132775,381,5.2,58,0.8,17,Winter,No Holiday
760.6635297319178,409,4.6,57,1,19,Winter,No Holiday
690.9398787404139,332,4.5,58,0.8,20,Winter,No Holiday
82.64223417896095,183,3.3,64,0.4,1,Winter,No Holiday
487.3769551624624,314,8.3,54,1.2,16,Winter,No Holiday
656.1507939604201,360,4.2,68,2.4,19,Winter,No Holiday
520.2479046455484,320,3.1,74,1.1,21,Winter,No Holiday
427.03170847013314,269,4.2,36,2.3,15,Winter,No Holiday
824.9081744336687,365,1.5,41,1,19,Winter,No Holiday
730.7259025261928,303,1.1,44,1.2,20,Winter,No Holiday
711.490447393783,339,0.8,45,1.5,21,Winter,No Holiday
-17.299514167605174,93,-0.6,43,1.7,3,Winter,No Holiday
35.27106178540276,151,-1.8,49,1.4,6,Winter,No Holiday
263.02018675659446,255,0,29,1.3,10,Winter,No Holiday
400.01877283067995,283,2.2,20,0.6,11,Winter,No Holiday
546.863290579702,381,5.4,25,2.4,15,Winter,No Holiday
675.1717855216647,342,1.2,51,0.6,20,Winter,No Holiday
241.88787397119637,236,-0.5,59,0.9,23,Winter,No Holiday
665.0193102109712,377,5.7,53,1.8,17,Winter,No Holiday
900.818060737493,383,3.8,20,1.3,17,Winter,No Holiday
954.609706875298,223,1.3,25,1.3,19,Winter,No Holiday
727.3988524693863,207,-0.3,32,0.7,22,Winter,No Holiday
272.0341690980878,97,-0.2,32,0.7,1,Winter,No Holiday
42.25623859352955,31,0,32,0.4,4,Winter,No Holiday
49.82790296191185,60,0,32,0.7,5,Winter,No Holiday
851.7887084328339,683,-0.7,32,0.5,8,Winter,No Holiday
364.7275177311859,281,3.9,33,0.6,13,Winter,No Holiday
64.46785710038249,18,2,87,1.9,16,Winter,No Holiday
228.89673235681113,43,1.3,93,1.2,17,Winter,No Holiday
338.66035210287987,181,-0.8,85,2.9,20,Winter,No Holiday
-121.21838715377997,96,-5.3,77,3.8,0,Winter,No Holiday
-324.8679973379986,45,-9.5,49,4.3,4,Winter,No Holiday
111.49681211998977,228,-13.3,36,3.5,9,Winter,No Holiday
-58.89810980683553,132,-12.1,34,3.5,10,Winter,No Holiday
64.16326149050666,169,-10.4,30,4.3,14,Winter,No Holiday
462.68296985186475,248,-12,47,3.2,19,Winter,No Holiday
350.1419846174374,178,-12.5,52,3,20,Winter,No Holiday
-285.9175983018762,34,-15.6,29,3.7,5,Winter,No Holiday
-114.82981370463771,71,-15.7,29,2.5,6,Winter,No Holiday
513.5640710738925,364,-16.2,30,1.6,8,Winter,No Holiday
59.64971927973607,140,-12,25,6,13,Winter,No Holiday
82.89830435301938,125,-11.1,26,3.8,14,Winter,No Holiday
438.8465302283597,125,-14.3,37,1.3,20,Winter,No Holiday
-355.9574584090037,34,-15.8,37,2.7,5,Winter,No Holiday
488.87086505229865,349,-16.4,32,3.3,8,Winter,No Holiday
-12.059704299852804,122,-13.8,25,3.5,11,Winter,No Holiday
175.22465908505234,130,-9.7,28,3.7,15,Winter,No Holiday
373.0111490187679,113,-14.6,35,2.5,22,Winter,No Holiday
-292.17263033265914,41,-15.9,34,2.9,3,Winter,No Holiday
391.1191352584623,322,-17.8,40,2.5,8,Winter,No Holiday
-150.47101812119735,96,-16.5,33,3.4,10,Winter,No Holiday
-15.132804205648917,111,-14.4,30,2.7,12,Winter,No Holiday
332.22754396991843,108,-14.6,40,1.8,22,Winter,No Holiday
-433.32431097326116,36,-15.3,47,0.8,4,Winter,No Holiday
-410.59571830800854,25,-15.4,45,0.8,5,Winter,No Holiday
-253.93340626028203,33,-15.3,47,0.7,6,Winter,No Holiday
285.78594304352197,84,-15.9,58,0.9,8,Winter,No Holiday
-34.408133635837835,105,-15.1,49,1.1,9,Winter,No Holiday
254.20174172120096,193,-4.1,25,2,14,Winter,No Holiday
595.5277452482725,103,-7.9,35,2.6,21,Winter,No Holiday
222.89526212470713,103,-7.6,42,1.2,23,Winter,No Holiday
-172.97585418697918,72,-7.8,51,1.9,2,Winter,No Holiday
-229.73159599080242,67,-7.7,49,1.8,3,Winter,No Holiday
-130.92905826094182,21,-7.5,33,1.5,5,Winter,No Holiday
196.10805635595233,81,-8.7,42,2.1,23,Winter,No Holiday
-74.13689341868907,62,-9.8,47,1.3,1,Winter,No Holiday
386.25231206425394,195,-5.5,28,4.3,16,Winter,No Holiday
540.5118758205068,182,-7.7,42,2.9,21,Winter,No Holiday
461.98207042609795,172,-8.8,40,3,22,Winter,No Holiday
-16.54482580235902,170,-7.5,42,0.9,10,Winter,No Holiday
145.35070549370596,238,-1.1,46,2.1,14,Winter,No Holiday
330.4864682448099,59,-1.7,91,1.1,19,Winter,No Holiday
274.475727673521,72,-1.5,91,1.7,20,Winter,No Holiday
247.91085627060556,73,-1.7,85,1.2,22,Winter,No Holiday
-254.22264138480347,63,-3.1,80,0.7,6,Winter,No Holiday
353.6458632551937,273,-3.6,83,1.7,8,Winter,No Holiday
370.57029089181776,214,-0.5,30,2.3,15,Winter,No Holiday
780.472257480861,270,-2.2,36,2.2,19,Winter,No Holiday
710.219165725026,229,-2.6,36,3.1,20,Winter,No Holiday
659.1466719510717,229,-3.4,40,0.9,21,Winter,No Holiday
-33.706884307741525,149,-5.4,54,1.7,1,Winter,No Holiday
-137.84290984647242,103,-5.5,53,2.1,2,Winter,No Holiday
-324.3773735222948,37,-7.1,56,1.8,4,Winter,No Holiday
320.0570156727563,233,0.3,28,3.1,13,Winter,No Holiday
718.8307795317951,263,-2.4,36,1,20,Winter,No Holiday
602.9715534997298,257,-3.2,47,1.8,21,Winter,No Holiday
475.91220260776834,235,-3.9,52,1.2,22,Winter,No Holiday
-189.482679691623,102,-5.7,59,0.3,2,Winter,No Holiday
276.59473685661385,303,0.9,37,1.5,12,Winter,No Holiday
411.61795411663286,293,3.2,26,2.2,14,Winter,No Holiday
815.7617367702353,382,2,25,2.3,17,Winter,No Holiday
107.67091625394191,178,-2.6,69,2,23,Winter,No Holiday
13.050034304130854,182,-2.5,69,2.2,0,Winter,No Holiday
-338.46989908386047,123,-3.4,82,4.2,2,Winter,No Holiday
-446.16096066838935,35,-5.6,74,4,4,Winter,No Holiday
-53.732702660703985,144,-8.5,43,4,10,Winter,No Holiday
579.2662571846894,211,-5.6,32,4.6,17,Winter,No Holiday
53.201402976091224,34,-12.4,54,2.5,7,Winter,No Holiday
5.003090888274122,97,-12.4,51,3.8,9,Winter,No Holiday
231.19673284086304,190,-6.4,30,4.9,15,Winter,No Holiday
-164.42745161690127,52,-11.2,54,1,1,Winter,No Holiday
-111.50364758878419,110,-11.5,40,2.3,6,Winter,No Holiday
157.42936989451,227,-11.6,44,1.6,7,Winter,No Holiday
14.497926552341362,123,-9.6,32,3.7,10,Winter,No Holiday
89.45479169848618,156,-8.5,27,4.7,11,Winter,No Holiday
415.5499440575576,199,-5.4,25,3.4,16,Winter,No Holiday
594.9513462526917,225,-6.4,28,4.5,17,Winter,No Holiday
497.66585050472884,438,-12.7,41,3.1,8,Winter,No Holiday
288.1961477152452,171,-5.9,25,3.1,15,Winter,No Holiday
627.3857890096908,251,-8.4,37,4,19,Winter,No Holiday
-21.23141374423347,116,-12.3,47,0.4,0,Winter,No Holiday
-423.16930303521343,45,-13,53,0.7,5,Winter,No Holiday
27.36899205028464,237,-12,50,1.3,9,Winter,No Holiday
117.8893103201223,176,-7,28,3.3,11,Winter,No Holiday
561.4988267348098,240,-1.7,18,2,16,Winter,No Holiday
367.28496464513785,253,0.9,25,2.4,14,Winter,No Holiday
282.1518747806502,195,-4.3,44,0.7,23,Winter,No Holiday
192.82721542069743,199,-1.3,34,0.5,10,Winter,No Holiday
206.5029811809008,193,2,70,0.7,23,Winter,No Holiday
-69.68710352266199,223,1.8,73,2.8,10,Winter,No Holiday
401.25737996886903,286,2.2,24,4.5,14,Winter,No Holiday
587.6388780772394,128,-6.2,32,3.5,22,Winter,No Holiday
300.64096573871126,118,-6.7,35,2.1,23,Winter,No Holiday
62.95570354054137,95,-7,38,2.6,1,Winter,No Holiday
676.2558946353049,81,-9.4,29,1.9,8,Winter,No Holiday
379.3508661953522,127,-5.7,67,2.6,20,Winter,No Holiday
-30.706710187070406,109,-9.5,36,1.5,6,Winter,No Holiday
158.89105705919496,161,-6.7,23,2.4,10,Winter,No Holiday
188.27251732659033,202,-4.6,32,4.2,12,Winter,No Holiday
414.3205879559588,239,-2.4,33,4.5,16,Winter,No Holiday
922.1581670703537,475,-4.4,46,3.5,18,Winter,No Holiday
584.5410046169704,340,-4.9,52,2,19,Winter,No Holiday
402.4801009363907,568,-7.1,68,0.6,8,Winter,No Holiday
169.13666727874346,252,-0.3,40,3.4,11,Winter,No Holiday
303.480598299154,211,2.4,59,3.2,23,Winter,No Holiday
149.2293341442367,178,2,65,2.2,0,Winter,No Holiday
268.35894386838686,326,3.9,64,2.9,9,Winter,No Holiday
73.02742400191458,241,5.2,65,3.9,10,Winter,No Holiday
155.7686340317635,312,6.9,67,3.9,12,Winter,No Holiday
424.897862061841,461,8.7,48,4.1,15,Winter,No Holiday
627.7916279772527,447,8,36,3.5,16,Winter,No Holiday
843.6983550376314,484,6.6,34,2.8,17,Winter,No Holiday
1241.9297201527677,559,5.1,34,2.3,18,Winter,No Holiday
880.583030748263,216,1.7,27,3.1,21,Winter,No Holiday
172.12307532383875,126,-0.7,37,3.5,0,Winter,Holiday
47.845201678649005,123,-1.1,38,2.8,1,Winter,Holiday
-109.51863484571962,74,-1.4,34,2.1,3,Winter,Holiday
286.1019636848006,174,1.7,20,3,12,Winter,Holiday
-126.89038514843165,47,-4.1,38,1.2,2,Winter,Holiday
-202.341072872941,36,-4.4,37,1.7,3,Winter,Holiday
198.0549471977099,48,-4.3,33,0.7,9,Winter,Holiday
309.0061124235734,137,2.2,19,1.4,12,Winter,Holiday
-57.85794282930999,56,-3.8,30,3.9,2,Winter,Holiday
557.8014051288471,145,-2.1,38,2,20,Winter,Holiday
549.270283557168,133,-2.3,38,2.3,21,Winter,Holiday
292.34739107347684,99,-3.6,33,1.7,0,Winter,No Holiday
166.61541274600188,103,-4.4,33,1.4,1,Winter,No Holiday
-7.161675387535305,22,-4,28,0.5,5,Winter,No Holiday
143.593937241766,38,-4.1,30,1.1,6,Winter,No Holiday
493.46300931983455,337,3.7,17,1.4,13,Winter,No Holiday
1264.0483894171273,310,2.8,25,3,18,Winter,No Holiday
708.8055540368135,191,-0.3,34,1.6,22,Winter,No Holiday
347.4969513376941,347,-0.6,43,0.5,9,Winter,No Holiday
311.4028154022152,361,4.7,43,2.1,12,Winter,No Holiday
805.9634237900925,522,5.7,36,3,17,Winter,No Holiday
19.221579245069044,177,0,75,2.3,0,Winter,No Holiday
-250.43114503730425,164,-2.1,82,1.8,6,Winter,No Holiday
217.9873470734621,384,-1.4,56,1.4,9,Winter,No Holiday
107.71842063576666,159,-4,34,3.4,6,Winter,No Holiday
733.3985842135214,718,-4.3,36,1.9,8,Winter,No Holiday
398.718764431562,373,-3.8,28,1.7,9,Winter,No Holiday
513.6691674178395,365,3.3,14,2.9,14,Winter,No Holiday
714.501261342729,409,3.7,14,3.9,16,Winter,No Holiday
930.8044915499298,469,3.1,14,3.7,17,Winter,No Holiday
-231.3089835906217,66,-2.4,58,0.3,4,Winter,No Holiday
644.3408188436687,465,4.6,52,3.9,17,Winter,No Holiday
1025.9210540378224,730,3.9,56,4,18,Winter,No Holiday
164.5384085756461,304,6.7,64,2,13,Winter,No Holiday
255.31514753830868,312,7.8,57,2.1,14,Winter,No Holiday
447.6149621446292,291,5.7,81,2.5,22,Winter,No Holiday
198.0659322073612,243,5.5,80,2.7,23,Winter,No Holiday
-64.04666077738516,263,4,83,1.7,1,Winter,No Holiday
-171.77088768738878,197,3.7,82,1.6,2,Winter,No Holiday
-322.2591099035797,63,2.7,82,2.8,4,Winter,No Holiday
143.7246523018204,298,2.2,50,2.4,11,Winter,No Holiday
347.3786995031286,363,4,37,1.4,12,Winter,No Holiday
427.41794053643275,412,5.3,29,2.1,13,Winter,No Holiday
831.466035568253,233,1.1,32,1.4,20,Winter,No Holiday
407.38216914877296,187,-0.6,39,1.3,23,Winter,No Holiday
152.20258698851887,189,-1.4,43,0.6,1,Winter,No Holiday
128.2270066945328,135,-0.9,60,0.7,0,Winter,No Holiday
-158.35436319977708,80,-1.7,66,0.8,2,Winter,No Holiday
-352.80904340462325,65,-2.5,73,0.8,5,Winter,No Holiday
540.0620417181258,786,-2.9,63,0.7,8,Winter,No Holiday
251.06638860863467,416,-1.1,53,0.9,9,Winter,No Holiday
518.1978425571496,444,8.1,26,1.2,13,Winter,No Holiday
573.9647382718791,455,9.9,25,1.5,14,Winter,No Holiday
924.6471236749154,646,8.7,30,3.1,17,Winter,No Holiday
222.89498895255088,213,2.1,44,0.9,1,Winter,No Holiday
83.4268377337924,183,0.6,50,0.4,6,Winter,No Holiday
187.6346084054639,261,3.3,47,0.7,10,Winter,No Holiday
281.86604398408286,342,4.8,41,0.8,11,Winter,No Holiday
385.7313094489816,402,6.7,48,0.8,15,Winter,No Holiday
9.747351240493309,7,4.8,87,2.9,15,Winter,No Holiday
390.8710397949337,19,2.5,95,1.9,19,Winter,No Holiday
328.36516848100075,8,2.7,96,1.5,20,Winter,No Holiday
-18.124825560045203,23,1.8,96,1.2,23,Winter,No Holiday
